emotion,weibo_content,weibo_id
中性,【上半年房地产、地方政府融资规模下降，社会融资结构进一步优化】数据显示，2018年上半年，社会融资规模比上年同期减少2.03万亿元。其中委托贷款比上年同期减少1.40万亿元，信托贷款比上年同期减少1.50万亿元。上半年信托贷款和委托贷款规模大幅减少引发社会关注。究其原因，该现象与房地产、地方政府融资下降密切相关。,4263865443269370
中性,【2018年主产区小麦累计收购量同比减少近1700万吨】期货日报记者从国家粮食和物资储备局了解到，截至7月15日，主产区小麦累计收购2973.2万吨，同比减少1695.9万吨。其中，河北收购265.1万吨，同比减少21.4万吨；江苏收购797.7万吨，同比减少272.7万吨；安徽收购319万吨，同...,4263864717830230
中性,【银保监会开展偿付能力、风险管理能力、公司治理、资产负债管理能力评估】财联社7月20日讯，银保监会已于近日下发通知，将会开展偿付能力、风险管理能力评估、公司治理评估、资产负债管理能力评估。根据评估步骤，7月15日前成立评估小组、7月中旬组织培训、7月中旬—8月底开展现场评估、9月15日前报送评估报告。（21世纪经济报道）,4263864633313440
中性,【扎克伯格：分拆脸书将导致中国公司占据主导地位】7月20日，美国Recode发布了专访脸书CEO扎克伯格的内容，扎克伯格谈到分拆脸书问题表示，分拆脸书对于美国不利，这将给中国科技公司腾出空间，让中国公司占据主导地位。“我们是否希望美国公司能够输出到全世界，我认为另外的一个选项，将是中国公司（将输出到全世界）。”,4263863745153120
中性,发布了头条文章：《P2P大浪淘沙后记：中国国情推进下的未来可期》 【有中国国情特色的用户、平台和监管参与其中的互金行业，发展成为今天的庞然大物，也成为中国独有的样本。大，就一定带来问题的复杂性，而金融市场的复杂性又是其中之最，牵涉甚广，这考验着三方的智慧。要做聪明理性的用户，要做合规安全的平台，要做智慧有方的监管。】,4263863006655890
中性,【闯进世界500强需要怎样的速度？爬升最快的中国产业是这个！】7月19日晚，2018《财富》世界500强榜单正式对外发布。榜单显示，今年中国上榜企业数量增加到了120家，这是中国连续第15年保持上榜企业连续增长。科技类公司阿里巴巴、腾讯、美的集团的的排名均同比上升超120位，进入全球排名跃升最快前十名榜单。@美的集团,4263860107529000
中性,普京19日表示，他与美国总统特朗普在赫尔辛基的会晤总体上是成功的。克里姆林宫网站当天发布消息说，普京表示，在有分歧情况下，他与特朗普达成了共识。俄美关系现状堪忧，甚至要比冷战时期更加糟糕。对于多年积累下来的问题，双方都没有想只用几个小时就解决。尽管如此，双边关系仍有了改善的开始。（新华社）,4263859495442000
中性,【亚洲共享单车行业大规模收缩】激烈竞争致使众多小平台出局，一些大型平台也放缓了在海外的快速扩张，比如中国的ofo就计划收缩在亚洲的战线。,4263858421612580
正面,【习近平提出的“八八战略”给我们什么启示？】十五年前，时任浙江省委书记的习近平针对浙江“先成长先烦恼”的现实挑战，作出“八八战略”的重大决策。建立在调查研究的基础之上，符合发展实际、符合时代潮流的“八八战略”具备无限生机与活力，激励着广大干部群众在接续奋斗中不断创造美好生活。,4263857893540570
中性,【气势磅礴！黄河壶口再现壮美瀑布群】近日，随着黄河上游降雨增多，黄河干流进入主汛期，位于晋陕大峡谷的壶口再现壮美瀑布群。（陶明 摄）,4263855976445280
中性,【潘石屹：房地产三分之二是虚拟经济，是个金融产品】潘石屹在网易财经的《四十年四十人》节目上表示：房地产这个行业三分之一是实体经济，三分之二是虚拟经济，是个金融产品，不能单纯的谈房价，要考虑整个经济贸易，是世界的问题，是央行的问题。（梨视频）,4263855930569030
中性,【一汽夏利1元出让子公司100%股权：乘用车生产资质价值8亿元？】受让方须承诺，保证归还华利汽车应付的不低于8亿元的欠款，在此基础上，华利汽车应付的其他欠款免除；华利汽车全部员工原则上由一汽夏利负责安置； 让价格不含华利汽车的土地、房产；受让方须不是失信被执行人。,4263855645114630
中性,这波拉的，措手不及，银行股不是咱的菜啊？蒙圈了，是跟还是继续观望？,4263855607699400
中性,【中证午评：缩量磨底 板块轮动 择机布局优质龙头】20日早盘，沪深两市继续震荡磨底，总体表现好于昨日，“中小创”走势强于主板。其中，上证综指继续在2800点下方震荡磨底，若要收复上方多条短期均线需有量能配合；创业板指回踩20日均线后，受科技股走强带动走高，回升至1600点一线展开整理。盘面上，计算机、国防军工、电力及公用事业、农林牧渔等行业板块走势相对活跃；家电、食品饮料、医药等大消费板块以及煤炭、钢铁等周期股现弱势回调。,4263853036156400
中性,【最新《财富》世界500强来了：中国上榜企业数量排第2！三大互联网巨头在列】2018年《财富》世界500强公司排行榜周四在全球同步发布，沃尔玛连续五年问鼎营收榜首，中国公司在各项指标榜单均位列前茅，总上榜公司数量美国、中国、日本位列前三。在企业利润排名方面，科技巨头苹果公司排名榜首，利润排名前十位的企业中有工行、建行、农行、中行四大银行来自中国。在排名位次变化上，今年上升最快的企业是中国国家能源投资集团，跃升175位。跃升最快的前十家公司有八家来自中国，包括：阿里巴巴、腾讯、山东能源集团等。从行业看，全球所有互联网企业排名均有大幅提升，包括来自中美两国的京东、阿里巴巴、腾讯、亚马逊、谷歌母公司Alphabet和社交网络平台脸书。,4263853011981830
中性,卧槽，猛拉银行股！这是要干嘛,4263852173088910
中性,【欧盟、加拿大、墨西哥：如果美对进口车征收新关税，将采取报复措施】据英国广播公司(BBC)报道，7月19日，欧盟、墨西哥和加拿大表示，如果白宫对外国汽车和汽车零部件征收新关税，将对美国进行报复。一些汽车爱好者担心，部分古董车的价格会提高。,4263851983831410
中性,财联社7月20日讯，10年期国债期货主力午后加速跳水，跌逾0.65%。,4263851266255210
中性,自主可控强势反弹，计算机成反弹中军！《风口研报》综合多家券商观点，提前挖掘板块龙头，此股今日涨停！,4263850813537030
中性,【重磅！这个城市率先出击，不动产信息查询向银行开放】据了解，通过该系统，银行可依法在线查询不动产权利人、抵押登记、预告登记、查封登记等不动产登记信息，还可以在线提交抵押登记申请材料，预审后直接办理，不用因为材料不够而反复跑。详情：,4263850368831250
中性,一波猛拉银行，对中午的资管新规予以回应！,4263850201453350
中性,#东方财富#资管新规执行通知即将出台 银行理财细则最快今日落地太专业了，没看懂啥意思[允悲]看懂此文的100人里能有一人,4263842940382940
中性,【专家：应加强风险整治 重塑P2P行业信心】浙江大学管理学院财务与会计学系教授、浙江大学EMBA中心学术主任韩洪灵对《证券日报》记者表示，此次P2P平台崩盘风波会对投资者信心造成很大的负面影响。投资者应避免因为混淆“累计成交量”和“待偿余额”这两个概念而产生恐慌情绪。,4263842789298590
中性,【社论：继续坚定不移地去杠杆！】改革改变了中国市场的风险偏好，一些风险较高的企业出现融资难问题，有观点认为，原本针对地方政府与国企的去杠杆却让民营企业更受伤，因此，应该放松货币政策避免误伤。这是中国独有的现象，民企在社会舆论中具有道德优势，因为相比政府、国企，舆论认为民企是弱势群体。因此，去杠杆政策伤害“弱者”既不公平也不合理。（21）,4263842672240630
中性,P2P大浪淘沙后记：中国国情推进下的未来可期(同步自@新浪看点 ),4263842378736280
中性,发表了博文《P2P大浪淘沙后记：中国国情推进下的未来可期》P2P大浪淘沙后记：中国国情推进下的未来可期“中国式”监管、用户和平台：许P2P一个未来P2P未来可期：一场用户、平台和监管三方共赢的生态运动,4263842168969240
中性,上午大盘继续窄幅震荡，成交低迷。个股和板块凌乱，盘面依旧沉闷。目前行情困扰的不是点位，而是流动性！没有资金参与股市，仅存一点场内游资在每日找题材股做T+1割韭菜的手法维持活跃度，但操作难度极大，很多股今天涨的挺好， 天就给你大跌。下午大盘还会小幅震荡，因是周五，尾盘也有可能护盘机构拉指数收个“IPO红”都懂的。大机会继续耐心等待，小机会做不做也意思不大，看心情玩吧。,4263840667351800
中性,"：基辛格说：谁控制了石油，谁就控制了所有国家；谁控制了粮食，谁就控制了人类；谁掌握了货币发行权,谁就掌握了世界。",4263839405638960
中性,【“禁止网约车，日本居然这么蠢！”孙正义炮轰之后，身家却涨了15亿】共享经济在全球大行其道，日本却对网约车、短租民宿等颁布了限制法规。以安全为由，日本禁止了没有出租车执照的非专业司机运送付费客户的服务。这一做法引来了日本首富、软银集团首席执行官孙正义的猛烈抨击。,4263839220204510
中性,【太平人寿副总经理程永红：税延养老保险为资本市场提供稳定资金支持】太平人寿副总经理程永红对《证券日报》记者表示，税延养老险能在未来带来长期稳定的增量保费收入。同时，税延养老保险的受众包括了企业一部分高收入群体，有利于险企获取优质客户资源，具有长期战略意义。但税延养老险是一种新型保险，养老保险资金需要长期锁定，社会公众对其认可和接受还需要一个过程。,4263839018794010
中性,"：㊙中國字很有意思㊙2個口是什麼字？ (回）3個口是什麼字？ (品）4個口是什麼字？ (田）5個口是什麼字？ (吾）10個口是什麼字？ (古）11個口是什麼字？ (吉）88個口是什麼字？ (谷）1000個口是什麼字？ (舌）答案就在此詩中⋯⋯回首凝望美山河,品味人生笑唱歌。田園美景碧似玉,吾心沉醉此景多。古人亦懷此胸襟,吉人福地萬事和。谷中無懮歲月好，舌根常享菜餚樂。祝福大家生活愉快!㊙中國字很有意思?",4263838519610320
正面,有竞争更好！伟大公司往往有同样伟大的对手来成就！[赞],4263837198530610
正面,【13万名环卫职工 获赠“爱心保”】该项目将在全国范围开展，目前接入的城市有：杭州、上海、北京、合肥。截至目前，共超13万名环卫职工获赠保险，保额已超130亿元。其中，北京自5月1日活动启动以来，覆盖了16个区县及市级环卫作业企业单位，已承保人数达到65217名。截至7月4日，共发生理赔案件11起，国泰产险北京分公司第一时间为投保人办理理赔事项，积极为相关人员及家庭解决实际困难。,4263835244557810
中性,【保险公司APP 6月份用户异常活跃】《证券日报》记者根据艾瑞咨询提供的月度总有效时长计算出6月份每台设备平均有效时长。其中，中国人保（中国人保）以每台设备平均1小时的有效时长位列第一；其次则是平安人寿（平安金管家），每台设备平均有效时长0.51小时；排名第三的则是中国人寿（国寿e宝），每台设备平均有效时长0.48小时。众安保险（众安保险）的每台设备平均有效时长0.4小时。,4263831469126350
中性,【长生生物回复深交所问询函：尚未收到药监部门狂犬疫苗事件调查结论和处理措施】#狂犬疫苗生产记录造假#长生生物回复深交所问询函称，未收到药品监管部门关于此次狂犬疫苗事件的调查结论和处理措施。由于受到狂犬疫苗事件影响，预计狂犬疫苗将减少公司2018年度收入7.4亿元，预计对其他产品销售也将带来负面影响，但目前尚无法准确预计。,4263828877577350
中性,【资管新规执行通知即将出台】财联社7月20日讯，执行通知或将在以下几个方面对新规执行中的问题予以明确：公募产品可以投一部分非标；符合一定条件的老产品可以投资新资产；银行现金管理类产品和6个月以上定开产品可以参照货币基金，实行摊余成本法；过渡期内，表外产品回表，监管会考虑相关的补充资本的措施；部分股权类以及其他目前特殊原因不能回表的，或将做出妥善安排。监管对整改计划不会做硬性指标要求，由银行自主整改。（21）,4263828063166950
中性,【别老生气，生气会变丑！】生气是百病之源，常生气会降低人体免疫力、伤及心肝肺，而且还会增加癌症和猝死几率，缩短预期寿命。生气时大脑会分泌去甲肾上腺素，它会加速脑细胞的衰老，使光滑的脸上留下色斑、痘痘。@科普中国 想变美？别生气！,4263827900414040
中性,#经济课堂#【60秒读懂经济学】课程以轻松的漫画形式，帮你搞定经济学的几大原理，内容包括：看不见的手、节俭悖论、菲利普斯曲线、比较优势理论、三元悖论和理性选择理论。,4263827698383210
中性,【券商：受A股拖累 险资2018年总投资收益率或低于5%】权益市场波动或将带动投资收益率下滑。安信证券认为，利差主要弹性来源是权益类资产投资收益。2018年上半年，上证综指下跌13.9%，深证成指下跌15.04%，金融股板块下跌15.79%，而股票市场波动是上半年险企总投资收益率承压的主要原因。而债市方面，整体受信用债的负面影响较小，而利率的变化对保险公司投资端影响有利有弊。,4263827694125490
中性,财联社7月20日讯，长生生物回复深交所问询函称，未收到药品监管部门关于此次狂犬疫苗事件的调查结论和处理措施。由于受到狂犬疫苗事件影响，预计狂犬疫苗将减少公司2018年度收入7.4亿元，预计对其他产品销售也将带来负面影响，但目前尚无法准确预计。近日控股股东高俊芳所持有公司的全部被质押股份解除质押，占公司股本总额的18.10%。,4263826771391350
中性,财政、央妈世纪之怼，5天时间，央妈认怂，会计二部的地位没变。,4263826352507490
中性,【广州：微信QQ聊天记录将成有效证据[吃瓜]】广州市南沙区人民法院在全省出台《互联网电子数据证据举证、认证规程》，电子证据类型大幅增加，互联网电子数据证据类型逐步成主要电子证据类型。规程参考结合实践中出现较多的证据类型，将互联网电子数据证据限定为短信、电子邮件、QQ、微信、支付宝或其他具备通讯、支付功能的互联网软件所产生的，能够有形的表现所载内容并可以随时调取查用的数据信息。,4263824243236460
中性,【两市上演过山车行情早盘小幅下跌，工业互联网板块涨势强劲】两市小幅低开后震荡下行，盘中在国产软件、工业互联网板块带动下三大股指进入反弹状态，均有翻红，临近午盘，指数有所回落，个股涨跌互半，仅创业板指守住涨势，小幅上扬0.12%。,4263823886288280
正面,【老爷爷公交站台擦旁人洒的酸奶 网友：愿老人健康长寿[心]】7月18日，在北京西安门公交站，一位步履蹒跚的老爷爷在等候公交车时，擦拭旁人洒在地上的酸奶，这一幕被目击者拍了下来。网友纷纷点赞，祝福老人健康长寿，表示老人年轻时也是暖男一枚。@时间视频,4263822862635720
负面,侠哥你打算什么时候出手？要么大涨突破2820 ，要么大跌创新低，哪个都会买。这么个阴跌走法，当师爷，喝茶看戏，看着他们耍。,4263822233003080
中性,【午评：两市宽幅震荡沪指跌0.12% 国产软件板块领涨】截止发稿，沪指报2769.20点，跌0.12%，深成指报9115.94点，跌0.36%，创指报1591.89点，涨0.12%。从盘面上看，国产软件、燃气水务、酒店及餐饮居板块涨幅榜前列，钢铁、在线旅游居板块跌幅榜前列。,4263821084014170
负面,收摊，动态6连阴了，牛逼了我的（）,4263820299730700
中性,不浮夸，不悲观。工信部辛国斌：对全国30多家大型企业130多种关键基础材料调研结果显示，32%的关键材料为空白，52%依赖进口，绝大多数计算机和服务器通用处理器95%的高端专用芯片，70%以上智能终端处理器以及绝大多数存储芯片依赖进口。在装备制造领域，高档数控机床、高档装备仪器、运载火箭、大飞机、航空发动机、汽车等关键件精加工生产线上逾95%制造及检测设备依赖进口。过去四十年，我们发展了产业链，中低端制造，比如深圳华强北。大飞机以组装、装备为主。有高技术，不多。,4263820157373770
中性,【午间美食 | 牛肉酱凉面】热辣的夏天，来点凉面避避烟火气。香辣劲爽的牛肉酱提前做好，美味不打折，但又方便得一秒冰火两重天～看到30s饿爆啦！,4263820144546610
中性,【“上海扩大开放100条”逐渐落地 外资信心增强】上海银监局透露，目前已有部分在沪外资银行和母行或集团着手研究金融业进一步开放后的中国业务策略，并有来自英国、日本、新加坡、法国的商业银行表达了在上海等地新设机构或增持股权的相关意向。下一步将继续支持在沪外资银行差异化定位，发挥特长，坚持特色，探讨通过股权投资等方式更加全面、深入参与中国金融市场和改革创新。未来上海在保险领域还将继续开拓创新。（新华社）,4263819696286060
中性,【摩根大通称美股本轮牛市有望延续至2020年】财联社7月19日讯，摩根大通资产管理团队最新观点认为，美国股市还会上涨两年半，因为该行分析的约半数指标显示股市目前正处于周期中部而非尾部。值得注意的是，“回报虽然为正，表明我们身处牛市，但可能不会像过去那样可观。（彭博）,4263818869673880
中性,【焦煤短期仍然过剩 现货价格或将下调】期货日报记者在研讨会上了解到， 目前焦化厂焦煤库存量并不算高，约为7至15天，钢厂焦煤库存量一直处于增加状态，约为15天。,4263816886262910
中性,【摇号买房是如何杀死杭州P2P的？】杭州一大型P2P平台管理中层对记者表示，尽管有关联，但不能将杭州P2P平台的接连崩盘完全归咎于买房摇号，“平台自身的抗风险能力、底层产品架构、投资人挤兑的连锁反应，这些因素是共同作用的，不过有一点可以肯定的是，杭州的P2P平台倒得这么快、这么密集，与买房摇号虹吸效应之后，各个中小平台的资金链条被拉到极限紧绷状态是密切相关的。”（经济观察报）,4263816374533360
中性,【13博源MTN001“如约”爆雷 年内债券违约规模近300亿元专家称系统性风险可控】继7月16日“15中城建MTN001”发生违约之后，上海清算所日前发布的公告显示，博源控股2013年度第一期中期票据（“13博源MTN001”）未按期足额偿付本息，发生8亿元的中期票据违约。至此，今年以来债券市场已发生28起违约事件，违约债券余额已达291.87亿元，涉及发行主体共16家。,4263816369595520
中性,这点量，估计今天又要创地量了，过不去1300亿（上海）,4263815577684470
中性,尽管小米产品卖得一直不贵，但当雷军宣布硬件净利率不高于5%，甚至大概率不高于3%时，还是令人吃惊，小米招股不理想与此关系甚大，投资人估计是被吓坏了。尽管雷军说厚道的人运气不会坏，但价格太低导致的结果十有八九不好。,4263814688410070
中性,【有几套房不再是秘密！上海试水银行在线查询不动产】近日，上海在全国率先启动了新版不动产登记信息在线查询系统，通过该系统，银行可依法在线查询不动产权利人、抵押登记、预告登记、查封登记等不动产登记信息，还可以在线提交抵押登记申请材料，预审后直接办理，不用因为材料不够而反复跑。新系统发布后，上海辖区内的所有银行，包括外资行、村镇银行，都可以申请查询。此外还增加了抵押担保范围，也就是说，不动产是否被抵押，是否被查封，新系统内都一目了然。（来源：@央视财经 ）,4263814432399120
中性,【中国人均睡眠时长6.5小时 昨晚你几点睡的？】据一睡眠数据报告显示，从2013年到2018年，中国人均睡眠时长已由8.8个小时降至6.5个小时，平均38.2%的中国人有睡眠问题，比全球平均高出11.2%。来看这些关于睡眠的故事，戳↓↓@一条,4263812796400530
中性,【800万名营销员 需严监管也需高保障】从上市险企公布的最新数据来看，有上市险企公布的代理人2017年平均月收入为6250元，但这是被不少月薪超百万元的明星代理人平均后的收入，因此参考意义并不大。收入有待提高、社保等保障制度未能覆盖等原因，使得营销员归属感不强，行业营销员“大进大出”。公开数据显示，2014年至2017年，我国寿险公司平均增员率（当年新增人力/年初规模人力）约为80%，同时脱落率（当年脱落人力/年初规模人力）约为60%。,4263812595187870
中性,"【世界月球日 了解那些关于探月的事】1969年的今天，美国""阿波罗11号""登月，宇航员阿姆斯特朗首次在月球留下人类足迹：""这是我个人一小步，却是人类一大步！""从此，每年7月20日被定为""人类月球日""。人类对月球的探索，从古至今，从未停止，今天，一起细数人类月球探索的成就↓",4263812594692840
中性,【任泽平：棚改货币化即将落幕 深刻改变三四线房地产】财联社7月20日讯，恒大研究院首席经济学家任泽平分析认为，棚改货币化安置比例降低后，东北、西北和部分西南省份，以及主要城市群之外的三四线城市，销售将会受到较大影响。从某种程度上，过去三年的棚改货币化去库存对非大都市圈周边的三四线城市住房需求有一定透支，从开发商库存变成了居民库存，我们预计那些没有产业导入和人口流入的三四线城市房地产市场将面临长达3-5年以上的供求格局调整。而有产业导入和人口流入的一二线城市、大都市圈周边以及区域中心城市仍然存在10年以上的城市化、工业化、国际化红利。,4263811210790960
中性,【P2P生存保卫战：加快海外上市步伐化解流动性风险？】P2P平台的赎回潮愈演愈烈，网贷平台不得不想办法自救。越来越多的P2P计划加快海外上市步伐提振投资人信心。21世纪经济报道记者多方了解到，近期爱财集团、草根投资、我来贷、理想宝等P2P平台都在酝酿赴港上市。,4263811131636790
中性,【难得一见！小浪底防洪预泄，来感受“黄河飞瀑”的震撼】近日，黄河小浪底水利枢纽工程开启了防洪预泄，奔腾的黄河水裹挟着大量泥沙从排沙洞喷涌而出，再现“黄河飞瀑”的壮观景象。戳视频，一起来看↓↓↓,4263811068632400
中性,【河北多家纸企纸品涨价】财联社7月20日讯，河北晨松造纸有限公司、保定立发纸业有限公司、保定立新造纸厂、保定立新造纸厂、保定市明月纸业有限公司决定，卫生纸生活用品价格上调100元/吨。保定富民纸业有限公司、保定华康纸业有限公司决定，轴纸、盘纸出厂价每吨上调100元/吨。保定宝洁纸业有限公司决定，竹浆本色复合原纸上涨100元/吨。保定辰宇纸业有限公司决定复合轴纸上调100元/吨。河北姬发造纸有限公司决定，卫生纸、盘纸、柔滑纸原轴价格上调100元。保定瑞丰纸业有限公司决定，原轴纸、复合轴纸上调100元/吨。,4263809084110380
中性,7月19日晚，2018年最新的《财富》世界500强排行榜出炉。哪500家公司上榜？哪家公司员工最多？中国公司有哪些？谁最赚钱？谁亏得最多？哪个行业最多上榜？……答案都一一揭晓。,4263808732532680
中性,资本市场里收割“韭菜”的镰刀当中，内幕交易是最锋利的那把，稽查执法不能冤枉好人，但也不能轻易地放过坏人。一个关键的事实是，苏嘉鸿的手机号码与殷卫国手机号码在信息敏感期间有过45次通话记录和71次短信联系，很难想象这些电话都是在讨论“今晚夜色真美好”。行政执法机构的行为自然需要规范，资本市场各类违法犯罪行为也必须打击。,4263805637116480
中性,【有几套房不再是秘密！上海试水银行在线查询不动产】近日，上海在全国率先启动了新版不动产登记信息在线查询系统，通过该系统，银行可依法在线查询不动产权利人、抵押登记、预告登记、查封登记等不动产登记信息，还可以在线提交抵押登记申请材料，预审后直接办理，不用因为材料不够而反复跑。新系统发布后，上海辖区内的所有银行，包括外资行、村镇银行，都可以申请查询。此外还增加了抵押担保范围，也就是说，不动产是否被抵押，是否被查封，新系统内都一目了然。,4263805297379860
中性,【上半年国内金融科技融资额2300亿元 BAJ占半数】据零壹数据统计，2018年上半年，全球至少发生569笔金融科技投融资事件，涉及资金总额约2760亿元，同比增长346.3%，环比增长208.1%，总金额几乎为2017年全年的2倍。国内获得融资总额约为2300亿元，占全球的83.3%，其中蚂蚁金服、度小满（百度金融）、京东金融融资额约为1200亿元，占国内总融资额半数。,4263805045700200
中性,今天能否实现一阳吞数阴？！,4263803354672990
中性,"开盘一小时点评：今日早盘大盘再度下探，在2750点上方的技术支撑位获得支撑，盘中反抽。走势看，股市波动与汇率紧密配合，离岸人民币贬值，股市就下跌，反之，人民币盘中升值，A股也随之反弹。这倒好，有个风向标到好研判短期行情了。早盘走势看，2750点一带还有资金护盘，预计今日能有个探底反弹收小红的走势，为啥周五收小红，都懂的，盘后傍晚要发新股呗。总体看，大盘还在弱势调整中，这种单日反弹最多是做做T+0,轻仓小赌怡情的玩法，最好还是喝茶看戏，最稳当！",4263803124154150
中性,【股东质押AB面：场内主动降杠杆，场外花式 移】从记者整理数据发现，自6月中下旬以来，上市公司股东密集解除股票质押，其中7月至今已有258笔解押。业内人士分析，一方面不少股票质押到期，另一方面股东提前防范风险。,4263802189455400
中性,离岸人民币回落，股市反弹，目前股市与汇率紧密联系,4263801883143660
中性,【恶劣天气都无法阻止泰国橡胶原料高供应】目前，泰国天然橡胶原料价已至44泰铢每公斤，约合8.8元人民币。低廉的胶价，全面开割的产胶区，双重压力使天胶持续“沉沦”。10000附近的支撑，高原料供应和较弱的终端需求是目前尴尬且难以改变的局面，消息面上的变化预计在近期...,4263801735817770
中性,【二季度逾四成权益基金加仓 基金经理看好创新药企】《证券日报》记者根据Wind资讯数据统计发现，拥有数据统计的1468只权益类基金中有626只基金选择了加仓，积极应对当前市场。在今年上半年业绩领跑的医药主题基金，也在二季度期间进行了不同程度的加仓。从背后基金经理对后市的态度来看，这些基金经理纷纷看好医药行业在今年下半年的表现，创新药等投资标的也将成为这些基金经理的“新宠”。,4263801270445220
中性,【人民币中间价调贬605点】7月20日，人民币兑美元中间价调贬605个基点，报6.7671，调降幅度创逾两年最大，连续七日调贬，创2017年7月14日以来新低。分析人士认为，近期人民币汇率双向波动加大，反映出市场预期更趋分化，汇率弹性增强，但在复杂的内外形势下，也需警惕贬值预期加重，加剧市场波动，必要时逆周期调控政策可适时发挥稳定市场作用。,4263800137707370
中性,7月20日，人民币对美元汇率中间价报6.7671，下调605余点，创“811”汇改以来最大降幅。今日早间，离岸人民币兑美元延续跌势，20分钟内跌超300点，跌破6.82关口。,4263799990944880
中性,侠哥，总是手痒管不住手怎么办？几个办法试试，第一，开盘就做国债逆回购锁定资金，第二，账户密码叫（老婆或老公）更改一下，过些日子再要回，只看不买。第三，弄个绳子把手绑起来看盘，第四，去药店买点达克宁涂手上。[吃瓜],4263799902728190
中性,【网传临沂动植物园大熊猫身材消瘦 园方回应】近日，网传临沂动植物园大熊猫身材消瘦引热议。17日，@临沂动植物园官网 回应：熊猫团子入园时的体重为65kg，现体重75kg，2只熊猫严格按照标准饲养，憨憨螨虫眼入园前就有，经治疗已开始好 …目前现场已有明显改善。@梨视频,4263797696932000
中性,【IPO申请审核愈发严格 被按暂停键企业数量激增】IPO申请企业在上会前夕被按下“暂停键”的数量增多，一个重要原因是发审委对于IPO的审核愈发严格，切实把好市场准入关，为资本市场输送符合要求的优秀企业，促进市场健康、有序、稳定发展。这是对资本市场负责、对所有市场参与者负责的重要体现。,4263797499913980
中性,【多头切忌慌忙入场，金价回升或昙花一现】国际现货黄金周四(7月19日)美市盘中惊现过山车行情。金价先是因美元指数刷新年内新高95.673而承压大跌，最低下探1211.40美元/盎司，录得年内新低，接近2017年低点，后是在美国总统特朗普直言美联储加息过甚后，迅速收复日内跌幅，...,4263797113924270
中性,【黑天鹅扰动 贵金属多头溃不成军】随着美联储加息周期驱动收益率曲线逐渐平坦，高位回落的油价也使得走强的通胀逐步消退，美联储渐进的加息将促使紧缩的货币政策有所喘息，亦或者全球经济复苏再度走向终结，引发货币政策强烈逆 才有可能从根本上刺激贵金属走出强势的上升...,4263796543257550
中性,【动向 | 美国“超级高铁”来了，为什么是贵州铜仁】7月19日上午，贵州铜仁市与HTT公司在贵阳市举行《超级高铁体验线项目合作框架协议》签约仪式，此项协议为HTT与中国签署的第一份Hyperloop超级高铁线路协议。消息公布之初，还闹出不小的乌龙。不少国内媒体错把这家美国超级高铁公司当作马斯克个人旗下的公司，甚至误用了“马斯克Hyperloop将在贵州建中国首条超级高铁”这样的标题。,4263796472125630
中性,【业内人士：市场对国内量化对冲策略有一定误解】 “大家在谈到量化对冲策略时，一般不太区分这两部分，其实对冲风险这部分跟量化关系不大。近两年，市场上很多声音都在反映量化投资并不乐观，实际上这其中有一些误解。”,4263795716797800
中性,房产税究竟会否推出？房价与房地产股为何出现背离？我正在「李迅雷宏观视角」和朋友们讨论有趣的话题，你一起来吧？,4263795603648090
中性,#上证快讯#【在岸人民币兑美元汇率跌破6.80关口】7月20日，在岸人民币兑美元汇率开盘回调近300点，与此同时，离岸人民币兑美元短线走低逾300点。9点41分，人民币兑美元触及6.8027，跌破6.80关口。同日，人民币兑美元中间价调贬605个基点，报6.7671，连续七日调贬，创2017年7月14日以来新低。,4263794647546020
中性,【2018产业创新和新能源汽车峰会议程】7月20日下午13:30—17:00，由每日经济新闻主办、@NBD汽车 承办的“2018产业创新和新能源汽车峰会暨‘美好出行’奖颁奖典礼”在北京四季酒店隆重召开！,4263792844003700
中性,【中消协发声 华帝回应将按承诺做好退款工作】18日，中消协对“华帝用户退全款遇阻”一事发声，希望华帝切实履行承诺，切实做好每一位消费者的退款工作。今日凌晨，华帝股份回应称，公司将恪守诚信原则，严格按照售前约定及承诺，切实地做好每一位消费者的退款工作。,4263792735069010
中性,【地方债置换进入倒计时 尚余8049亿元待置换】财政部昨日发布数据显示，6月份，全国发行地方政府债券5343亿元。其中，一般债券4434亿元，专项债券909亿元；按用途划分，新增债券3157亿元，置换债券或再融资债券（用于偿还部分到期地方政府债券本金，下同）2186亿元。,4263792713751990
中性,【行业风险拖累个股 港股P2P标的后市分化难免】港股市场上有多家涉及P2P行业的标的股票，受市场情绪影响，年初至今跌幅明显。而负面因素并没有阻碍该行业其他公司赴港上市的步伐，其中凡普金科和51人品已经进入上市程序，杭州爱财集团近日也宣布预期明年赴港上市。,4263792440833340
中性,#上证快讯#【三大股指小幅低开 多数行业板块表现平淡】沪深两市周五小幅低开。盘面上，多数行业板块表现平淡。概念板块方面，酒店餐饮、无线充电等涨幅居前；无人零售、旅游、精准医疗等跌幅居前。,4263791899764170
中性,19日晚间，药监局发布关于修订血塞通注射剂和血栓通注射剂说明书的公告。涉及三家上市公司，血塞通注射剂主要厂家是珍宝岛和昆药集团，血栓通注射剂主要厂家是中恒集团旗下梧州制药。5月以来，药监局已修改9个中药注射用液说明书。中药注射液的使用限制越来越大，相关上市公司业绩或遭遇较大压力。,4263791636418920
