article_id,user_id,content,query_type,label
005e0b7ac379b75e432f8c5027705755,2199857332,&#xe627;股市风暴超话 【人民日报钟声：#美方退出世卫无异于大敌当前临阵脱逃#】美方7月6日正式通知联合国，将于明年7月退出世界卫生组织。全球新冠肺炎疫情仍在快速蔓延，美方行径无异于大敌当前临阵脱逃，站到全球抗疫合作的对立面，这种毫无担当且霸道蛮横的单边主义做派令人不齿。#团结合作才是人间正道#。各国唯有风雨同舟、守望相助、携手合作，才能最终赢得这场同重大传染性疾病的斗争。,query7,0
005eb5d4543e946206bf42613cf25559,6450367173,实时播报：标普500指数9月16日（周一）收盘下跌9.40点，跌幅0.31%，报2997.95点；纳斯达克指数9月16日（周一）收盘下跌23.20点，跌幅0.28%，报8153.54点；道琼斯指数9月16日（周一）收盘下跌142.70点，跌幅0.52%，报27076.82点。 ????????,query7,0
005ff78e555abd3774f66dfd554100c1,6653540156,尚策午盘直播：[鲜花][鲜花][鲜花]“化工与黑色系，潮起潮落，黑色退潮初现，静待化工潮起”-尚策投顾期货直播间下午4点等待您的到来！尚策投顾-田老师与你共寻当前局势下的交易机会！ ????????,query1,1
006061f3e97d8178c41417bd4a9dfa82,3570380647,智利央行：预计2020年GDP将下降5.75%-6.25%，之前预计下降4.5%-5.5%；预计2021年GDP将增长5.5%-6.5%，之前预测为增长4%-5%；预计2020年铜价为每磅2.80美元，2021年每磅3.20美元。#我想试下微博一天能发多少条微博##财经新闻# ????????,query7,0
0060db670a3bc2e9a772512deea232f5,5778604405,摘要：ACS外汇骗.子平台？亏损的可以来咨询我，ACS外汇是什么平台？ACS外汇有问题吗？ACS外汇我为什么不能出金？ACS外汇从头到尾都是片人的吗？亏损之后可以维权追回吗？ACS外汇有限公司套路曝光，为什么在ACS外汇一直亏损？维权可以帮你追回资金。被ACS外汇片了怎么办？ACS外汇是黑.平台吗？需要咨询有关维权的可以免费咨询我。ACS外汇可以追回资金！曝光平台：ACS外汇带单方式：群里喊单、一对一指导、直播喊单 操作产品：指数（包含沪深300等各类指数）、外汇、贵金属、股票差价合约带单老师：王鑫       我是国企单位的一名职员，今年6月份一个陌生号码加我好友，说一起讨论讨论股票，后来他给我发来一个直播间的链接，里面是有一个王鑫老师每天在里面讲解股票知识，给大家分析做股票交易的技术及方法，老师讲的很专业，一看就给别人特别厉害的感觉，他还偶尔推荐几个牛股给我们操作，我买了两次试了下，确实还可以，买完就涨，后来他对我们说现在股市不好操作，起伏不定，推荐我们做指数，他讲做这个来钱快，单手盈利可达70％，为了感谢大家支持，老师决定亲自带大家操作，启动“全真战队”计划，开设了专门操作指数的直播间，群里面好多人都跟着老师做了，每天都在群里发一些盈利的截图，确实很赚钱。后来我经不住诱惑，在老师的游说下在一个名叫ACS外汇平台的交易平台开通了账户，在老师的要求下我入金5万美金，被拉进了直播间，这次主要是讲沪深300指数分析走势，并且每次老师喊完单之后要截屏给老师或者助手依依看，不按照规定来、不同意行动会被踢出直播间。????前面几次跟着老师操作确实还可以，都是小有盈利，后来助理说我资金量小，盈利的太少也不安全，在他的游说下我又入账3万美金进去，后面老师带着曹作了一把直接赚了1万美金，我当时感觉这个老师还真是挺靠谱的，后面听老师指导做了好几次单，我好几次都出现亏损，群里面的朋友都安慰我说可能是现在行情不好，并且老师还说一定带我赚回来。但是接下来一周还是一样，一直在亏损，老师并没有跟我讲为什么，只是一直说现在行情不是很好，让我继续加金好把前面亏的钱赚回来，这时候我账户里面只有3千多美金了，我并不打算做下去了，再下去我都要卖房子了，于是我在在官网提交了申请出金，可是资金一直没有到账，联系客服也是多次推托，联系老师也没有回复，后面我发现助理也把我踢出了群聊，这时候我就觉得有点蹊跷案件总结：               后面我在网上搜索有关的消息，发现启铭维权团队的文章，通过咨询了解，确定这是个骗局。群里都是演员是同一个团伙，除开他们整个群只有我一个投资者，其他人就是烘托气氛引导投资，实现诈.骗。便立即委托启铭维权，交代完具体情况以及证据后，启铭团队10天就帮我追回已损失资金。真的很感谢他们！咨询启铭维权威-新：qm11440温馨提示：中国当前禁止开设数字货币交易所，对数字货币的监管也较为严格。可见目前中国对数字货币的态度是比较谨慎的。监管部门重申，比特币是特定虚拟商品，不具有法偿性、强制性等货币属性，不具有与货币等同的法律地位，不能且不应作为货币在市场上流通使用。数字货币在中国目前还没有相关法律法规，但从央行下发的一些相关文件来看，国家对于数字货币还是非常谨慎的，尤其是由个人发行的数字货币风险很大。外汇黄金被骗、个股期权被骗、股指期货被骗、股票配资被骗、沪深300被骗、数字货币被骗、富时A50被骗、港股追损、融资融券亏损、50etf期权亏损等都可以来找启铭维.权维权为什么选我们？委托我们维权不事先收取任何费用，不成功帮助委托人追回损失我们不收任何费用，每个月处理上百起维权案例，有着丰富的维权经验让你的委托没有后顾之忧。想客户之所想，及客户之所及，一直是启铭维权团队的服务宗旨。启铭维权，律师团队详细咨询W-X：qm11440 Q：1776908522 收起全文d,query1,4
0061dd3a18ac1c0e8a48113d3e135896,5873042380,#东方财富#美国股指期货下跌 道琼斯指数期货下跌400点O美国道指期货合约下跌481点或1.8%东方财富 ??,query7,0
0061f16e3d2493bf9c41842ce8d637a4,6279013999,WTI 5月原油期货跌破18美元关口，日内跌幅超10%。WTI 6月原油期货跌破25美元关口，日内跌幅超2% ????????,query7,0
0062899fbc4064dccec5cd06f32881cd,2311077472,"置顶
                                                                                                                        #2019年版第五套人民币#人民币今天“上新”，小编三招教你怎么识别——8月30日，人民银行正式发行2019年版第五套人民币，小编今天也去银行换了新钞。新版人民币更安全、更亮丽、更易于识别，识别办法可以总结为“一转、二摸、三透光”，你学会了吗？（部分素材来源于央行微信公众号）（记者/宓迪 视频/宓迪）L证券日报之声的微博视频",query1,0
0062da80caf41d8cb2f1f6d27db55209,3008530064,股指期货日内稳定盈利压倒一切！期货市场是一个高度竞争的市场，是一个高风险、高收益的市场，是一个最能检验人性弱点的市场。实战第一、所有准备都是为了实战。股指期货日内交易、盘中看涨买、看跌卖。如何做到出手就赢？做交易具体怎么操作才把盘面上的钱赚到手里。。。当天赚到钱才是英雄本色！其他都是扯蛋！盘中教学十喊单指导十盘后培训等实战！实战、赚钱是硬道理！,query1,1
0063caf746ef0af0a537b96bef12dbb5,1814210755,10.22日评：股市缩量之下没有大行情只有震荡市！想赚钱只能做期货多空通杀！2019年还有2个月半过完，从国庆回来的股市一直处于震荡市中，虽然我们有几个牛股小利润完美收割了利润，担是自从第4季度开始，我们的的重点还是做商品期货为主，特别国内4大期货交易所70个品种的情况下，商机寻找会比在股市身上多。今天国内股市和期货表现反复。股市平开在尾盘科技股炒冷饭反弹，而期货工业品指数创新低，化工创新低，农产品在昨天饲料大涨后出现了横盘，从目前来看：期货继续是空工和多农的大方向不同，有变化的只是期货的品种的策略选择上来！所以，今天我们今天在化工做空回吐了些利润后，后市资金，人物，物力还是做期货赚暴利，虽然我们2019年股市在第1季度和年中的新股和牛股也赚了不少，但是随着未来新股发行越来越多，对个股投研能力和各类资源更多，还是做做期货赚钱快，想学期货或免费开户期货赚快钱的朋友快找我免费辅导你！周二股市总结：缩量下的反弹一般走不远。上证报收2954.38+0.50%，成交额1304亿，大中华股市反弹，亚太股市普涨，今天只有台湾股市创新高，现在欧股开市震荡小跌。板块方面：科技股和手机股反弹，猪肉股这些震荡小跌不重要，未来继续看好大板块就是猪肉股和医药股。涨幅9%个股：47家。跌幅9%个股：4家。10万手成交：836家，总金额：869家。股市还呈现一个波浪式区间市运行。股市不会大跌，但是平淡无奇。所以重点还是做期货找暴利品种机会。周二期货总结：今天做空化工回吐了反弹利润，后市继续持空，目前工业品最空头是在化工，而煤炭，建材，黑色，铁合金，有色，贵金属一律观望，农产品大方向就是做多买涨与猪肉有关的品种，进行全面分散式布局投资操作。工业品指数创新低后反弹，文华继续日线震荡，农产品在昨天饲料大涨后震荡。文华指数报146.32-0.07%，工业品报145.51-0.16%，农产品报148.37+0.09%。盘面6成跌，4涨。下跌板块有：原油/有色/铁合金/软商品/油脂/贵金属/化工/煤炭上涨板块有：饲料/建材/玉米链/油脂链/谷物/黑色上涨超过1%品种有：IC/橡胶下跌超过1%品种有：菜籽/沪镍/尿素/燃油广大股民朋友想赚快钱做期货！想赚慢钱做股票！傅海棠师傅上半年在铁矿石再赚过亿，真人真事，欢迎查证！6个月时间赚多了10亿！真人真事，欢迎查证！今天国内已有多位高手，从30万赚1000万在铁矿石期货牛市，而下半年更多有30万赚4000万，1200万赚2亿的高手出现，抓紧开户期货，赚大钱去！不用排队，不用塞车，10分钟搞定，20年操盘策略指导和免费牛股给你！免费为你手机微信网络开户：国内正规合法股票和期货帐户，国有银行资金托管，即赚即提现！国企上市公司券商开户和央企期货公司开户！为广大朋友免费开户：沪深证券交易所帐户和国内4大期货交易所（中金所，上期所，大商所，郑商所）股指期货/原油期货/商品期货开户，请加微信15627526180或QQ18310931为你服务。 收起全文d,query1,2
006738517a2190ee104253c7e0d67de4,1682186232,金融（反方）律师 李洪华 大金融律师团党中央一再提出：“防控金融风险”。上海是中国国际金融中心，金融产品总有一款适合你哦。传统金融、金融科技、金融创新、非法金融等。金融公司设计了厚厚（电子）合同和花样翻新的模式并有资金、政策、法律、集团化、智能化的优势，形成了金融市场垄断地位。而金融市场弱者是谁？这案哪案，大家都知道。为此，我们决定放弃为金融机构服务及其有偿授课，将律师执业宗旨转移于实现金融（反方）权益保护上，专心仅代表企业及民众的金融（反方）律师，并决定将所有努力记载汇聚成为《金融保护新文集》，将这“事儿”与我们共同的人生“价值与使命”紧密联系起来。我们拥有“六法治金”并“穷尽实践”双知识产权服务体系等待发挥巨大法律作用。著作：《金融法院研究与金融律师实务》《银行借款合同风险管理》等。若你被金融机构起诉（仲裁）或你要起诉金融机构（仲裁）及金融引起的刑民交叉、行民交叉等金融法律问题请直接联系：李洪华1368-1900-168@163.com（微信） 大金融律师团 网址：钱去哪儿了？O网页链接  O网页链接（律新云）地址：黄浦区江西中路181号（近上海金融法院）上海金沁律师事务所 2上海 收起全文d,query1,0
00677160460d1d14767eb1c08efb1919,220420497,&#xe627;期货 #螺纹钢# #焦煤# #焦炭# #原油# #黄金# #沥青# #豆油# #棕榈油# #菜油# #股指期货# #上证指数# #期货# #我要上热门# #沪镍# #沪锌#@磐石期货 的一直播（下载App-&gt;O网页链接） ??,query8,0
006899bd3c508d468ebfeca002fb425b,1843671901,发布了头条文章：《7.20午评：军工板块随时都将迎来第二轮大涨》#军工#、#创业板#、#A股#&#xb0;7.20午评：军工板块随时都将迎来第二轮大涨 ????????,query7,0
0068aa3c1fb08d41f7db4ed532b7d01f,6176946661,提前推荐10月21日短线牛股603093南华期货推荐股票时间：10月20日（提前推荐10月21日牛股）抄底逃顶强弱系数：-55（股票底顶围绕-100到100运行目前位置系数-55）推荐股票仓位：5：2：3（时间，股票，数据，仓位，实力有目共睹）推荐股票策略：跌5-15%补仓，赚5-15%出，成功率99%微信：13728904532 ???????? 收起全文d,query1,1
006a88a64a1e1c8e46836a195bae2b04,6880648451,#无限易#&#xe627;期货超话&#xe627;期货交易区超话期货交易高效软件——无限易。#下单# 方便，界面简洁，抢帽子、抓波动、#开平仓# 速度快人一步！ 无限易！多账号交易，设立帐号组，一拖多，交易效率起飞，机构、私募、产业客户、炒手、短线客的最佳选择！开户即可以获得实盘所有权限，欢迎咨询！WX：FuturesKite。L期货无限易的微博视频,query4,2
006ba9391415012be848fc3ca3c6dedb,6569486427,&#xe627;mt4指标哪款准确率最高超话 &#xe627;上证指数超话 #黄金外汇维权# &#xe627;期权期货外汇黄金超话 &#xe627;黄金超话 #证券# #外汇维权亏损# &#xe627;期货信管家超话 &#xe627;外汇超话 &#xe627;期货黄金原油投资超话 凡是投资股票配资外汇黄金原油恒指期货被骗亏损，达到以下要求都可以追回资金：1亏损额度超过2万元2交易记录在半年内3有交易报表银行流水4平台没有跑路还在运作　.5有平台业务员喊单老师聊天记录满足以上5个条件有把握追回、3-15工作日，个别平台30工作日以上。签署明确的协议书，不成功不收费 ?? .... ...官方唯一法务QQ：2155035070官方唯一法务VX：XX692033585,query1,4
006ca1888fd6e5828ea5461ccfae92fc,5803459391,创业板指高开逾1%，芯片、能源互联网概念涨幅居前，前期爆炒股东方通信、中信建投、中国人保逼近跌停。 ??,query7,0
006cc60d6e206e112bbda9460bc0ddd9,1346463104,【全球风险情绪本周伊始再趋谨慎并渗透至各国股市，欧股日内高开后便迅速回吐涨幅，目前悉数转为下跌，美股股指期货则同时显示道琼斯指数开盘将下跌0.6%，或170点】全球风险情绪本周伊始再趋谨慎并渗透至各国股市，欧股日内高开后便迅速回吐涨幅，目前悉数转为下跌，美股股指期 O网页链接 ??,query7,0
006d9867d1c3b200221a62d253317163,2840939663,"股票查询sy9h股票查询查询 , 查询查询股票为“春季躁动”行情提供了厚实查询查询股票的“安全垫”。一些配资平台还推出了五花八门的优惠配资措施，如，存款送操盘金活动，给新用户送奖励金抵扣利息管理费；又如，免息配资15天甚至1个月，杠杆倍数越高，日利率和月查询查询股票，查询查询股票 ??",query4,2
006dad014b2dad8d22090c7c57f900b5,1905628462,【拥有26亿月活的脸书要发币，各国央行被惊动！】社交平台脸书日前发布了名为“Libra”（天秤座）的全球数字货币计划白皮书，其加密货币“Libra”（天秤座）官网也正式上线，引发全球关注。上海证券报微信公众号(ID：shzqbwx)，未经授权，不得转载，否则追究法律责任！O拥有26亿月活的脸书要发币，各国央行被惊动！ ????????,query1,0
006e626b91176d10439a53bf87ba546b,6874063309,"大型国企安全可靠、AA最高评级全国排名前五期货公司，期货期权网上开户1、手续费交易所加1分，行内最低。例如螺纹价格3300，手续费开平手6.6元左右，豆粕开平1.51元。另外，50etf期权1.8，白糖期权1.6，豆粕期权1.1。2、可申请最低保证金交易所+0,例如螺纹一手交易所保证金为3400元左右，豆粕一手保证金为1780元左右。3、手续费返还50%-90%，返佣门槛低，节省交易费用，增加收益率。4、开户直接享受CTP主席通道，速度流畅，出入金不留底，公司自有免费随身行交易软件。5、手机电脑互联网开户，便捷方便，给您一站式服务体验。详情咨询加微信：F691961960；QQ：691961960#期货##期权##股指##股票##铁矿石##原油##pta##豆粕##橡胶##玉米##铜##股指期货##上证50etf期权##商品期权##原油##铁矿石##螺纹钢##纸浆##乙二醇##黄金##白银##铜##铝期货##镍##聚氯乙烯##pvc##棕榈油##玉米##纸浆##镍##玻璃##甲醇##期货法规##菜粕##焦煤##投资##中美贸易战新主张##美元##原油##生猪价格突破历史高位##特朗普##川普##沪镍期货##沪镍期货#&#xe627;股指期货超话#股指期货##股票##原油期货##金融期货##期货投资##投资##中期协发布##股指期货##外汇##美原油##中美经贸##港交所##沪深300股指期货##上证指数(sh000001)##股指期货##沪深300etf期权##上证50etf期权##甲醇##PTA##郑商所##人民币破7##中央经济工作会议##财经##新浪财经##期货##新浪财经##期货原油##螺纹钢期货##我国首个股指期权上市##A股延迟开市##棕榈##期货##股指##白银期货##原油##股市##期市##螺纹钢##股市##期货#",query1,2
006e8b259eaf61dd8143956954a0e290,6357317269,"曝光！信达财经嘉志、叶老师反向喊单导致亏损！　　文章摘要：在信达财经亏损怎么办？摩斯智投合法吗？信达财经正规吗？信达财经是怎样忽悠投资者的？信达财经喊单老师诱騙投资者亏损怎么处理才能挽回损失？信达财经一夜亏光是被騙亏损还是其他原因？信达财经可靠吗？信达财经老师带单承诺收益是騙.局吗？信达财经有正规的监管吗？信达财经騙亏损该如何追讨？　　曝光平台：信达财经　　喊单方式：一对一喊单，微群喊单　　维权机构：律令王蕊维权（V：wx84452）　　今年9月份时候，我被拉到了一个内部交流群。当时群里有老师给大家分析股市行情。接下来一段时间，老师说是最近准备去做股票，配资，股指，极力推荐大家做股票，配资。并且给大家极力推荐了信达财经平台，说是多空双向操作，T+0交易，当天就能买卖，平仓！下载.jpg　　当时群里已经不少人都已经联系老师去信达财经平台并入了金。此后我就被拉到了一个小的喊单群之中。老师会把指令下发到交流群中，让大家按照指令操作，刚开始时候跟着老师都是小仓位的操作，老师说要试一下大家的执行力，要把执行力不到的清除掉。过了几天时间，老师表示说几次行情大好，让大家赶快备好资金。　　并开始了多次的重仓操作，但是在持续的几次操作中，却出现了重大的亏.损。很快我的40万资金亏了进去，我询问老师的意见，并且急着追回损失，老师说可以加金行情不错。我又入了20万试图赚回损失。然而行情并没出现好转，很快我的20万资金又亏.损了大半。当时感觉不太好，我赶紧申请了出金，但老师却一直让我继续操作，一直说要带我赚回来！　后来意识到自己被偏，大体情况说明后愿意委托我们来帮助他追回亏损掉的那些本金，律令王蕊（V：wx84452）在接手案子后，我司通过与平台交涉，最终在10个工作日之后帮助张先生追回损失。今日提笔这个案例时张先生已经收到平台赔付的款项，并在征得他本人同意后才公布出来，也是希望在案例揭露下公开更多的投资偏局。　　常见的喊单套路分析：　　1  在一些股票群中以资深分析师、老师、导师等身份接近炒股爱好者,博取信任；　　2通过群等推广邀约受害人到虚假平台炒外汇；　　3功邀约后,在炒外汇群里,通过内部人员假扮客户制造炒外汇快速赢利的假象,逐步受害人顾虑；　　4以小投入大回报让受害人初尝甜头,并且提出分成赢利等要求,以看似符合常理的规定进一步博取受害人信任；g　　5把握住受害人心理,趁机开出不用分成赢利部分等条件诱惑受害人拉人头进平台；　　6平台后台人为设定胜负概率,增加受害人亏损几率；当受害人赢利时,视情况设置重重障碍阻止取,现；当受害人投入大笔资金时,甚至直接查封、冻结、删除受害人平台账户,以此非法占有受害人资金 收起全文d",query1,4
006ebb70357b8b45e56ecf65f6dd1c40,5680086659,#外汇##黄金##原油##期货##股票##投资##理财##牛股##恒指##汇率##A股##收益##稳定盈利##盈利##止盈##美元##指数##股指##股市##技术面#L@交易分析策略国炬 的一直播（下载App->O网页链接） ????????,query1,0
006f3af77a8aba9eaaf1d07a166c1cc8,6569486427,&#xe627;期货信管家超话 &#xe627;外汇超话 &#xe627;期货黄金原油投资超话 #外汇维权亏损# #证券# &#xe627;黄金超话 #黄金外汇维权# &#xe627;期权期货外汇黄金超话 &#xe627;上证指数超话 &#xe627;mt4指标哪款准确率最高超话 凡是投资股票配资外汇黄金原油恒指期货被骗亏损，达到以下要求都可以追回资金：1亏损额度超过2万元.2交易记录在半年内.3有交易报表银行流水.4平台没有跑路还在运作　.5有平台业务员喊单老师聊天记录满足以上5个条件有把握追回、3-15工作日，个别平台30工作日以上。签署明确的协议书，不成功不收费 ?? .官方唯一法务QQ：2155035070官方唯一法务VX：XX692033585,query1,4
00707631c9491291958f649fab043c70,5985929317,长三角那个题材没法炒，太多了，上海，浙江，江苏，安徽的股票加一起能有上千只。题材太广就不是题材了！ ????????,query7,0
0070f5b1cf194360d3084177eac3e2ce,6338496037,5.23收盘点评：（微信公众号：zhanggongpinggu）屡测低点终会破  长黑吹响集结号消息面看点：一、央行接连发声稳汇率 市场没有也不允许“出事”二、股债融资双管齐下 券商进击重资产业务三、“停摆”两年后重启 江西首家民营银行获批筹建四、近一月68家基金公司加仓 516只权益基金仓位超90%五、25日凌晨4点后富时罗素将发布A股“入富”最终名单六、险资权益类投资占比普遍在15%-25% 多险企称暂未收到提升投资占比通知七、长三角将打造“一极三区一高地” 将谋划一批重大项目、重大工程八、欧美股市全线下挫道指跌近300点 美油跌逾5%金价涨近1%收盘点评：1）周四上证指数再次呈现压缩盘，成交量进一步萎缩，全天弱势震荡尾盘杀跌的时候已经有一点恐慌盘的苗头，我们昨天讲了再出一根长黑怎么应对，其实已经看到了整个盘势包括市场心理面都具备再出长黑的条件，这个预判大约在两周前的操盘面对面节目中就说过，逼出融资盘可能会用比较残忍的方式，当低位横盘平台再被长黑惯破的时候，投资者心理的崩溃造成满地便宜筹码的局面也许正是主力想达到的目的。2）来看上证指数的日线图，周四这根阴K线的实体幅度比我们预估的要长，原因是下午2点以后出现部分恐慌盘的杀跌，盘中最低打到2846点已经第三次考验2838点的低点，所谓屡测低点终会破意味着周五很可能会惯破2838点位置，在箱体下沿再形成一根恐怖性的中长黑，预计恐慌盘、止损盘、跟风盘会峰涌而出形成踩踏，这个现象在昨天50ETF期权的主力布仓中已经埋下伏笔。3）我们昨天讲了如果出现这根长黑，冷静的投资者要反向思考，连续下跌后再出利空；阶段低位后再出长黑往往是做空力量的最后宣泄，市场当中跟随大多数人的思维是无法战胜市场的，因为大多数人是不赚钱的，就技术角度来看3288点下跌以来到周四为止是第31个交易日，距离下一个时间窗口还有3个交易日，也就是说下周二周三是重要的变盘时间窗口，那时也是新加坡A50期指的结算日，冥冥之中又是巧合。4）因此我们可以大胆地说再出长黑就是吹响了集结号，注意是集结号不是冲锋号，也就是说如果这根长黑周五出现的话可以开始分批介入了，这个位置基本上已经到了大资金的左侧买点，3200点以上的位置大家兴奋的时候要远离，2800点位置大家嫌弃的时候要“傻”一点。5）今天我们就讲这些，精彩的内容留到周五的操盘面对面节目中和大家分享，大家要明白市场总是在盛极而衰和否极泰来之间循环往复，而制造盛极而衰和否极泰来的都是同一拨人。以上仅供参考。【张弓老师节目排期单】周一至周四，《午间弓课》，同花顺&amp;一财有看投APP，双平台直播，13:00-13:30；周二，《盘后弓课》，国泰君安君弘APP，直播，15:15-16:00；周五，《操盘面对面》，浦东电视台，直播，12:30-13:00周六，《周末弓课》，粉丝群内解盘活动，时间不固定，提前通知 收起全文d,query1,0
00735b2232146f123c144e2f54005941,5645756008,【离岸人民币兑美元跌破7.19关口】5月27日丨离岸人民币兑美元跌幅扩大至逾400个基点，跌破7.19关口，续创2019年9月以来新低；在岸人民币兑美元跌逾300个基点，逼近7.17关口，亦创去年9月以来新低。#人民币汇率##人民币##汇率# ????????,query7,0
0073fe7066576510525591dd415031af,1356658417,【苏宁“火了”但投资者惊了 股价一度创6年新低！】昨晚苏宁缺钱的消息刷屏了！显然，该消息影响到了股价。今早，苏宁易购一开盘就大跌，股价一度创6年新低。 ????????,query7,0
00757627645b015de8fcafb242596558,2796365507,【A股午盘丨创业板指涨逾3% 科技股持续走强】分享给你一起看O【A股午盘丨创业板指涨逾3% 科技股持续走强】...分享来自绿茶浏览器！ ????????,query7,0
0076178e1d7cabb7203c9aaf839c86f6,5920679670,"置顶
                                                                                                                        领取方式：回复“1”（复制添加微信） 找助理领取今天丽珠集团和凯普生物同时大涨9%，主要都是因为1月9日公布的业绩符合预期，让我想起之前追踪创新药业绩高增长的名单《医药潜力股布局名单》+《A股业绩预增》当时本人选择了五只最有潜力的创新股，除了这两只大涨的还剩下三只，在这里赠送给大家 ????????...展开全文c",query1,1
5432788e1549d99091a498786b4a898f,1068385283,《两隐忧抑制大盘，超窄幅震荡暗藏变盘玄机》#辉声辉色论涨停##股市##投资# ????????L@宇辉战舰 的一直播（下载App->O网页链接） ????????,query8,2
5434179be4b4e8fb982bb32ab8a51b1f,41257771,#今日看盘# 【关注稀缺资源板块】#财经大v频道##微博财经##投资达人说##股票##今日看盘##新浪财经##微博股票#来自L@K线天使 的一直播 （APP下载地址O网页链接）L@K线天使 的一直播 ????????,query8,0
5436be96a78482bd6472f0c42da432a8,7049501399,发布了头条文章：《网上投资外汇被分析师骗怎么办？荐股直播间转外汇交易爆仓可追回损失》 &#xe627;伦敦金 &#xe627;期货 &#xe627;原油期货分析 &#xe627;恒指期货交流 &#xe627;黄金 &#xe627;期货分析建议 &#xe627;恒指德指交易知识 &#xe627;股指期货分析 &#xe627;恒生指数 &#xe627;现货投资  &#xe627;现货黄金投资 &#xe627;外汇投资 &#xe627;家庭教育 &#xe627;恒指期货 &#xe627;现货黄金 &#xe627;期货原油 &#xe627;社会热点 &#xe627;期货投资交流 &#xe627;美原油 &#xe627;沪深300 &#xe627;外汇维权 &#xe627;外汇 &#xe627;戒赌吧 &#xe627;投资达人说 &#xe627;贵金属 &#xe627;期货 # #外汇黄金维权[超话]# #外汇维权##外汇##外汇维权亏损##外汇原油##基金##带单##现货-黄金操作建议##超级话题##投资##黄金白银td理财# #黄金白银理财# #上海黄金TD# #黄金T D# #白银TD亏了# #外盘黄金# #外汇黄金外盘交易# #MT4平台# #mt4指标哪款准确率最高# #欧洲央行会议# #美联储议息会议# #美联储加息# #股市大家谈# #股市# #股市收评# #股市分析# #股市~大跌# #股市求胜# #秒懂股市# #大盘~股市~股票~证券~中线~短线# #现货-行情分析# #现货黄金-伦敦金# #非农数据# #大非农布局##美国政府停摆##国际原油投资# #原油-沥青# #原油、白银、黄金# #原油、沥青、天然气、白银投资# #原油-金银铜趋势领导者# #原油.白银投资# #原油-必胜策略# #原油-白银-理财# #原油-沥青走势# #现货原油投资# #原油投资与分析# #现货原油策略# #现货-行情分析# #现货原油、沥青指导# #个税改革# #美国税改#  #现货-黄金操作建议# #超级话题# #投资# #黄金白银td理财# #黄金白银理财# #上海黄金TD# #黄金T D# #白银TD亏了# #外盘黄金# #外汇黄金外盘交易# #MT4平台# #mt4指标哪款准确率最高# #欧洲央行会议# #美联储议息会议# #美联储加息# #股市大家谈# #股市# #股市收评# #股市分析# #股市~大跌# #股市求胜# #秒懂股市# #大盘~股市~股票~证券~中线~短线# #现货-行情分析# #现货黄金-伦敦金# #非农数据# #大非农布局# #国际原油投资# #原油-沥青# #原油、白银、黄金# #原油、沥青、天然气、白银投资# #原油-金银铜趋势领导者# #原油.白银投资# #原油-必胜策略# #原油-白银-理财# #原油-沥青走势# #现货原油投资# #原油投资与分析# #现货原油策略# #现货-行情分析# #现货原油、沥青指导# O网上投资外汇被分析师骗怎么办？荐股直播间转外汇交易爆仓可追回损失 收起全文d,query1,2
5437705fe731b4b7c42e6316d19a02f5,6450367173,实时播报：【多家快递公司10日起陆续正常运营】 申通、中通、韵达、百世、德邦快递等企业表示10日起其快递服务网络陆续恢复正常，并推出有效措施保障疫情防控和生产恢复。圆通1月28日已恢复正常运营。中国邮政、顺丰、京东物流、苏宁物流一直正常运营。到本月中旬，快递业要恢复到正常产能4成以上。(中新社）,query7,0
5437a64c2b7dd2fffa04def76b792d07,1401310857,#东方财富#中信建投2019十大预测：最大机会在创业板 买点在1月下旬 O中信建投2019十大预测：最大机会在创业板 买点在1月下旬  来自@东方财富网 ??,query7,0
5439fa0eed30050afbdf34d757516931,5752835041,"光环不再！参加巴菲特饭局四年后,此人多家公司股份被冻结 —— 公开资料显示，天神娱乐成立于2010年3月，2014年借壳科冕木业上市，目前主要业务包括游戏业务、移动应用分发业务、广告营销业务与影视娱乐业务。O网页链接 ????????",query7,0
543b1397f4198eacbc6d2dc047e318d4,5701961664,#亏损被骗# 外汇亏损维权 曝光平台：鸿远资本操作产品：股票私募、机构账户打新股等直播间：鸿远创投带单老师：王哲带单助理：韩思月、Amy开户专员：祁经理带单方式：群带单、直播带单、一对一行骗手段：诱导操作、亏损异常、无法出金、账户限制等注：本文由法律咨询团队至善法援严专员独家撰写，只是希望能通过此文章对那些在网络金融市场亏损了或者被骗的朋友有所帮助！也希望能帮那些受害的朋友挽回损失！大家如果还有什么疑问或者想挽回被愚弄亏损的钱可以来寻求法律咨询团队的帮助！搜索可以添加即可免费咨询！专员微信：1181202492 收起全文d,query1,4
543dfbacdd44bd5bddbd612f4cef4c5c,7225799853,顺势而为，抓住大趋势行情点位，看准看稳，直接下去一单，收获到的，一定比你自己摸索到的都几十倍。没有经验，不带你们操作，我怕你们到处碰壁，对这个市场失去希望，所以大家跟紧我，跟上一直盈利。#黄金#&#xe627;黄金超话#现货黄金#&#xe627;外汇黄金部落超话#股指期货# ????????,query2,1
